tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	TPM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.599	-	-	CUFF.599	-	-	ENSMUST00000026937	5-506	-	479.633	66.11192992	205.876	467.18	OK
CUFF.347	-	-	CUFF.347	-	-	ENSMUST00000034876	10-759	-	479.749	66.1279192	280.714	513.76	OK
CUFF.2371	-	-	CUFF.2371	-	-	ENSMUST00000064167	176-465	-	480.164	66.18512221	82.3614	315.719	OK
CUFF.1371	-	-	CUFF.1371	-	-	ENSMUST00000105331	895-1174	-	481.755	66.40442338	71.0945	341.254	OK
CUFF.1248	-	-	CUFF.1248	-	-	ENSMUST00000059472	544-842	-	481.851	66.41765588	79.874	359.433	OK
CUFF.1871	-	-	CUFF.1871	-	-	ENSMUST00000001304	25-409	-	482.341	66.48519679	154.964	413.237	OK
CUFF.15	-	-	CUFF.15	-	-	ENSMUST00000006900	2-419	-	482.484	66.5049077	171.241	418.588	OK
CUFF.849	-	-	CUFF.849	-	-	ENSMUST00000106537	0-408	-	484.262	66.74998469	165.295	447.268	OK
CUFF.1665	-	-	CUFF.1665	-	-	ENSMUST00000111996	12-420	-	484.262	66.74998469	165.295	447.268	OK
CUFF.1348	-	-	CUFF.1348	-	-	ENSMUST00000005015	1157-1445	-	484.785	66.82207427	82.6474	316.815	OK
CUFF.1352	-	-	CUFF.1352	-	-	ENSMUST00000159871	24-718	-	485.014	66.8536393	274.38	531.611	OK
CUFF.2178	-	-	CUFF.2178	-	-	ENSMUST00000113234	627-951	-	485.159	66.8736259	110.196	367.322	OK
CUFF.2009	-	-	CUFF.2009	-	-	ENSMUST00000092915	2101-2598	-	486.164	67.01215366	207.533	470.94	OK
CUFF.161	-	-	CUFF.161	-	-	ENSMUST00000084731	637-934	-	486.228	67.02097533	80.1429	360.643	OK
CUFF.2238	-	-	CUFF.2238	-	-	ENSMUST00000160787	44-410	-	486.23	67.02125101	140.907	390.204	OK
CUFF.718	-	-	CUFF.718	-	-	ENSMUST00000100700	114-420	-	486.556	67.06618639	103.714	375.964	OK
CUFF.1876	-	-	CUFF.1876	-	-	ENSMUST00000136936	5-283	-	486.703	67.08644866	71.3502	342.481	OK
CUFF.2451	-	-	CUFF.2451	-	-	ENSMUST00000189377	0-570	-	486.747	67.09251355	236.632	487.184	OK
CUFF.140	-	-	CUFF.140	-	-	ENSMUST00000030192	5-469	-	486.836	67.10478119	196.644	461.685	OK
CUFF.416	-	-	CUFF.416	-	-	ENSMUST00000011526	13-436	-	487.384	67.18031673	178.19	440.786	OK
CUFF.583	-	-	CUFF.583	-	-	ENSMUST00000003512	32-1097	-	487.967	67.26067662	335.246	551.293	OK
CUFF.785	-	-	CUFF.785	-	-	ENSMUST00000171120	539-862	-	488.906	67.39010704	110.538	368.459	OK
CUFF.1524	-	-	CUFF.1524	-	-	ENSMUST00000074053	3-326	-	488.906	67.39010704	110.538	368.459	OK
CUFF.1144	-	-	CUFF.1144	-	-	ENSMUST00000110082	2-416	-	489.336	67.44937763	172.481	421.621	OK
CUFF.1117	-	-	CUFF.1117	-	-	ENSMUST00000065587	73-360	-	489.481	67.46936422	82.9353	317.919	OK
CUFF.433	-	-	CUFF.433	-	-	ENSMUST00000110612	21-369	-	490.427	67.59975952	125.396	398.987	OK
CUFF.2496	-	-	CUFF.2496	-	-	ENSMUST00000042972	720-1016	-	490.674	67.63380564	80.4136	361.861	OK
CUFF.2383	-	-	CUFF.2383	-	-	ENSMUST00000051572	41-346	-	490.757	67.64524625	104.054	377.197	OK
CUFF.998	-	-	CUFF.998	-	-	ENSMUST00000020284	1288-1619	-	490.999	67.67860318	119.851	371.539	OK
CUFF.1266	-	-	CUFF.1266	-	-	ENSMUST00000131103	30-361	-	490.999	67.67860318	119.851	371.539	OK
CUFF.1745	-	-	CUFF.1745	-	-	ENSMUST00000026624	332-609	-	491.734	67.77991454	71.6078	343.718	OK
CUFF.2409	-	-	CUFF.2409	-	-	ENSMUST00000029722	0-792	-	491.877	67.79962545	295.527	525.938	OK
CUFF.2698	-	-	CUFF.2698	-	-	ENSMUST00000087876	2359-3360	-	492.305	67.85862036	328.938	546.909	OK
CUFF.700	-	-	CUFF.700	-	-	ENSMUST00000050970	16-396	-	493.134	67.97288854	156.595	417.587	OK
CUFF.933	-	-	CUFF.933	-	-	ENSMUST00000165232	17-1417	-	493.913	68.08026479	365.537	552.557	OK
CUFF.86	-	-	CUFF.86	-	-	ENSMUST00000026886	999-1285	-	494.254	68.12726775	83.2253	319.03	OK
CUFF.642	-	-	CUFF.642	-	-	ENSMUST00000165111	1564-1850	-	494.254	68.12726775	83.2253	319.03	OK
CUFF.1028	-	-	CUFF.1028	-	-	ENSMUST00000079251	50-336	-	494.254	68.12726775	83.2253	319.03	OK
CUFF.452	-	-	CUFF.452	-	-	ENSMUST00000079716	24-516	-	494.583	68.17261664	209.642	475.726	OK
CUFF.612	-	-	CUFF.612	-	-	ENSMUST00000030345	49-1957	-	495.664	68.32162014	392.965	559.299	OK
CUFF.606	-	-	CUFF.606	-	-	ENSMUST00000032214	4-743	-	496.108	68.38282047	289.881	536.816	OK
CUFF.2502	-	-	CUFF.2502	-	-	ENSMUST00000168879	4-455	-	496.369	68.41879634	193.516	483.789	OK
CUFF.2442	-	-	CUFF.2442	-	-	ENSMUST00000051687	63-384	-	496.557	68.44470999	111.226	370.755	OK
CUFF.2272	-	-	CUFF.2272	-	-	ENSMUST00000100497	14-1128	-	496.56	68.4451235	345.427	548.41	OK
CUFF.1872	-	-	CUFF.1872	-	-	ENSMUST00000001304	652-928	-	496.85	68.48509669	71.8673	344.963	OK
CUFF.2467	-	-	CUFF.2467	-	-	ENSMUST00000135573	237-599	-	498.214	68.67310851	142.464	394.516	OK
CUFF.1136	-	-	CUFF.1136	-	-	ENSMUST00000034311	4-382	-	498.706	68.74092509	157.424	419.796	OK
CUFF.2770	-	-	CUFF.2770	-	-	ENSMUST00000124755	34-436	-	498.821	68.75677653	167.762	453.944	OK
CUFF.522	-	-	CUFF.522	-	-	ENSMUST00000174355	37-340	-	499.351	68.82983097	104.741	379.687	OK
CUFF.2303	-	-	CUFF.2303	-	-	ENSMUST00000118091	186-659	-	500.006	68.92011524	209.676	486.449	OK
CUFF.1644	-	-	CUFF.1644	-	-	ENSMUST00000071329	4-1340	-	500.806	69.0303861	368.201	558.241	OK
CUFF.1616	-	-	CUFF.1616	-	-	ENSMUST00000030942	2-419	-	501.041	69.06277817	180.754	447.128	OK
CUFF.1356	-	-	CUFF.1356	-	-	ENSMUST00000190637	1-402	-	501.331	69.10275135	168.18	455.076	OK
CUFF.852	-	-	CUFF.852	-	-	ENSMUST00000137754	0-393	-	501.444	69.11832711	161.509	474.434	OK
CUFF.1309	-	-	CUFF.1309	-	-	ENSMUST00000020974	13-398	-	501.52	69.12880284	154.561	432.772	OK
CUFF.665	-	-	CUFF.665	-	-	ENSMUST00000151012	12-340	-	502.051	69.20199513	120.947	374.937	OK
CUFF.254	-	-	CUFF.254	-	-	ENSMUST00000151516	35-379	-	503.817	69.44541805	126.854	403.627	OK
CUFF.543	-	-	CUFF.543	-	-	ENSMUST00000044478	2-286	-	504.033	69.47519119	83.8114	321.277	OK
CUFF.1711	-	-	CUFF.1711	-	-	ENSMUST00000151287	930-1214	-	504.033	69.47519119	83.8114	321.277	OK
CUFF.946	-	-	CUFF.946	-	-	ENSMUST00000003386	17-881	-	504.321	69.5148887	321.406	537.208	OK
CUFF.561	-	-	CUFF.561	-	-	ENSMUST00000027071	5-298	-	504.432	69.53018878	81.237	365.566	OK
CUFF.1610	-	-	CUFF.1610	-	-	ENSMUST00000001845	126-573	-	504.514	69.54149154	195.247	488.119	OK
CUFF.1695	-	-	CUFF.1695	-	-	ENSMUST00000038431	4-1219	-	505.805	69.71944114	362.424	571.389	OK
CUFF.2289	-	-	CUFF.2289	-	-	ENSMUST00000067664	298-760	-	505.93	69.73667097	206.082	472.271	OK
CUFF.1341	-	-	CUFF.1341	-	-	ENSMUST00000147535	81-817	-	506.348	69.79428749	296.452	528.224	OK
CUFF.1249	-	-	CUFF.1249	-	-	ENSMUST00000006478	1-674	-	506.696	69.84225532	282.941	548.199	OK
CUFF.2771	-	-	CUFF.2771	-	-	ENSMUST00000014221	0-343	-	507.271	69.9215125	127.224	404.803	OK
CUFF.1542	-	-	CUFF.1542	-	-	ENSMUST00000025403	4-355	-	507.523	69.95624782	135.626	418.182	OK
CUFF.306	-	-	CUFF.306	-	-	ENSMUST00000019638	327-619	-	509.164	70.18244092	81.5152	366.818	OK
CUFF.2671	-	-	CUFF.2671	-	-	ENSMUST00000111343	50-384	-	510.404	70.35336076	130.652	403.834	OK
CUFF.1192	-	-	CUFF.1192	-	-	ENSMUST00000061165	129-402	-	512.729	70.67383545	72.657	348.754	OK
CUFF.2611	-	-	CUFF.2611	-	-	ENSMUST00000044415	980-1253	-	512.729	70.67383545	72.657	348.754	OK
CUFF.399	-	-	CUFF.399	-	-	ENSMUST00000023071	0-1410	-	512.831	70.68789498	382.64	551.451	OK
CUFF.180	-	-	CUFF.180	-	-	ENSMUST00000107359	1499-1790	-	513.97	70.84489312	81.7953	368.079	OK
CUFF.1591	-	-	CUFF.1591	-	-	ENSMUST00000102898	3-791	-	515.594	71.06874297	312.13	548.745	OK
CUFF.2430	-	-	CUFF.2430	-	-	ENSMUST00000016401	21-555	-	515.737	71.08845388	237.727	579.46	OK
CUFF.2070	-	-	CUFF.2070	-	-	ENSMUST00000034046	Jan-96	-	515.869	71.10664858	416.59	575.652	OK
CUFF.1563	-	-	CUFF.1563	-	-	ENSMUST00000153320	13-329	-	516.646	71.21374915	112.986	376.621	OK
CUFF.2587	-	-	CUFF.2587	-	-	ENSMUST00000109747	25-389	-	516.76	71.22946275	152.58	414.145	OK
CUFF.644	-	-	CUFF.644	-	-	ENSMUST00000114449	6-354	-	517.673	71.35530937	136.796	421.787	OK
CUFF.2098	-	-	CUFF.2098	-	-	ENSMUST00000179172	5-461	-	517.94	71.39211227	208.793	478.485	OK
CUFF.1045	-	-	CUFF.1045	-	-	ENSMUST00000035105	33-887	-	518.167	71.42340163	325.17	557.434	OK
CUFF.1602	-	-	CUFF.1602	-	-	ENSMUST00000096224	131-403	-	518.205	71.42863949	72.9241	350.036	OK
CUFF.965	-	-	CUFF.965	-	-	ENSMUST00000165532	10-649	-	518.919	71.52705623	279.371	515.285	OK
CUFF.765	-	-	CUFF.765	-	-	ENSMUST00000003572	914-1195	-	519.315	71.58164031	84.7062	324.707	OK
CUFF.431	-	-	CUFF.431	-	-	ENSMUST00000077208	32-339	-	519.525	71.61058641	103.377	374.74	OK
CUFF.349	-	-	CUFF.349	-	-	ENSMUST00000168292	4-924	-	520.266	71.7127248	340.651	560.565	OK
CUFF.122	-	-	CUFF.122	-	-	ENSMUST00000002625	13-833	-	521.003	71.81431183	324.139	566.034	OK
CUFF.1771	-	-	CUFF.1771	-	-	ENSMUST00000002837	287-665	-	521.375	71.86558778	157.424	440.786	OK
CUFF.853	-	-	CUFF.853	-	-	ENSMUST00000180072	5-482	-	521.682	71.90790422	216.235	490.686	OK
CUFF.2357	-	-	CUFF.2357	-	-	ENSMUST00000079735	13-344	-	521.687	71.90859341	131.836	407.494	OK
CUFF.930	-	-	CUFF.930	-	-	ENSMUST00000082367	0-1397	-	521.739	71.91576102	389.04	562.262	OK
CUFF.1374	-	-	CUFF.1374	-	-	ENSMUST00000084124	24-1442	-	522.517	72.02299943	388.874	567.924	OK
CUFF.2607	-	-	CUFF.2607	-	-	ENSMUST00000029717	311-600	-	523.815	72.2019139	82.3614	370.626	OK
CUFF.2516	-	-	CUFF.2516	-	-	ENSMUST00000046399	28-1246	-	523.857	72.20770313	374.559	609.066	OK
CUFF.2729	-	-	CUFF.2729	-	-	ENSMUST00000071462	2-308	-	523.983	72.22507079	103.714	375.964	OK
CUFF.1146	-	-	CUFF.1146	-	-	ENSMUST00000179954	11-357	-	524.651	72.31714695	137.586	424.225	OK
CUFF.923	-	-	CUFF.923	-	-	ENSMUST00000023225	27-1009	-	524.693	72.32293618	351.462	585.769	OK
CUFF.1353	-	-	CUFF.1353	-	-	ENSMUST00000034234	0-942	-	526.253	72.53796435	345.329	572.741	OK
CUFF.2761	-	-	CUFF.2761	-	-	ENSMUST00000107098	250-1056	-	526.523	72.57518077	324.847	590.631	OK
CUFF.2709	-	-	CUFF.2709	-	-	ENSMUST00000111269	24-321	-	526.747	72.60605661	106.857	387.357	OK
CUFF.1343	-	-	CUFF.1343	-	-	ENSMUST00000092621	2-702	-	527.071	72.65071631	300.364	549.723	OK
CUFF.75	-	-	CUFF.75	-	-	ENSMUST00000027123	0-1722	-	527.634	72.72831943	412.373	605.889	OK
CUFF.153	-	-	CUFF.153	-	-	ENSMUST00000000756	5-554	-	527.784	72.74899521	252.91	541.95	OK
CUFF.2308	-	-	CUFF.2308	-	-	ENSMUST00000103147	6-600	-	527.917	72.76732775	273.822	540.965	OK
CUFF.2757	-	-	CUFF.2757	-	-	ENSMUST00000043627	13-606	-	529.272	72.95409902	274.283	541.877	OK
CUFF.1098	-	-	CUFF.1098	-	-	ENSMUST00000058679	1191-1461	-	529.444	72.97780725	73.4643	352.629	OK
CUFF.1951	-	-	CUFF.1951	-	-	ENSMUST00000122259	1413-1683	-	529.444	72.97780725	73.4643	352.629	OK
CUFF.1381	-	-	CUFF.1381	-	-	ENSMUST00000025204	11-332	-	529.66	73.00758038	123.585	383.113	OK
CUFF.1993	-	-	CUFF.1993	-	-	ENSMUST00000174595	547-843	-	531.563	73.2698872	107.218	388.666	OK
CUFF.1329	-	-	CUFF.1329	-	-	ENSMUST00000102814	1-741	-	532.138	73.34914438	310.933	605.783	OK
CUFF.1509	-	-	CUFF.1509	-	-	ENSMUST00000101208	5-744	-	533.131	73.48601808	311.354	606.603	OK
CUFF.2577	-	-	CUFF.2577	-	-	ENSMUST00000166469	28-551	-	533.479	73.53398591	242.727	591.648	OK
CUFF.1770	-	-	CUFF.1770	-	-	ENSMUST00000118036	5-292	-	533.98	73.60304303	82.9353	373.209	OK
CUFF.2592	-	-	CUFF.2592	-	-	ENSMUST00000106503	39-390	-	534.235	73.63819187	146.929	406.879	OK
CUFF.2835	-	-	CUFF.2835	-	-	ENSMUST00000082437	4-489	-	535.03	73.74777354	229.027	515.311	OK
CUFF.977	-	-	CUFF.977	-	-	ENSMUST00000048309	19-288	-	535.211	73.77272232	73.7374	353.94	OK
CUFF.348	-	-	CUFF.348	-	-	ENSMUST00000070173	246-524	-	535.373	73.79505217	85.6203	328.211	OK
CUFF.388	-	-	CUFF.388	-	-	ENSMUST00000108411	154-432	-	535.373	73.79505217	85.6203	328.211	OK
CUFF.2073	-	-	CUFF.2073	-	-	ENSMUST00000110372	0-2100	-	535.425	73.80221978	434.489	602.617	OK
CUFF.968	-	-	CUFF.968	-	-	ENSMUST00000028062	2-1396	-	536.38	73.93385562	398.415	583.393	OK
CUFF.87	-	-	CUFF.87	-	-	ENSMUST00000062601	1-328	-	537.451	74.08148073	133.449	412.479	OK
CUFF.2405	-	-	CUFF.2405	-	-	ENSMUST00000087143	11-297	-	539.186	74.32063066	83.2253	374.514	OK
CUFF.2738	-	-	CUFF.2738	-	-	ENSMUST00000032260	52-338	-	539.186	74.32063066	83.2253	374.514	OK
CUFF.1424	-	-	CUFF.1424	-	-	ENSMUST00000076587	12-502	-	539.535	74.36873633	234.786	550.533	OK
CUFF.991	-	-	CUFF.991	-	-	ENSMUST00000188151	27-384	-	539.703	74.39189321	155.572	422.266	OK
CUFF.1459	-	-	CUFF.1459	-	-	ENSMUST00000074898	1-1033	-	540.905	74.55757518	369.03	584.298	OK
CUFF.1886	-	-	CUFF.1886	-	-	ENSMUST00000023222	1210-1487	-	540.907	74.55785085	85.9294	329.396	OK
CUFF.2602	-	-	CUFF.2602	-	-	ENSMUST00000122334	13-290	-	540.907	74.55785085	85.9294	329.396	OK
CUFF.25	-	-	CUFF.25	-	-	ENSMUST00000091756	59-327	-	541.08	74.58169693	74.0126	355.26	OK
CUFF.577	-	-	CUFF.577	-	-	ENSMUST00000089230	952-1220	-	541.08	74.58169693	74.0126	355.26	OK
CUFF.48	-	-	CUFF.48	-	-	ENSMUST00000023062	2-425	-	541.537	74.64468916	196.947	468.921	OK
CUFF.2568	-	-	CUFF.2568	-	-	ENSMUST00000073783	7-714	-	543.372	74.89762294	314.224	566.725	OK
CUFF.2380	-	-	CUFF.2380	-	-	ENSMUST00000034049	0-896	-	544.017	74.98652883	354.203	584.435	OK
CUFF.2708	-	-	CUFF.2708	-	-	ENSMUST00000128764	59-344	-	544.477	75.04993457	83.5173	375.828	OK
CUFF.512	-	-	CUFF.512	-	-	ENSMUST00000178257	0-1083	-	545.623	75.20789758	377.293	582.424	OK
CUFF.263	-	-	CUFF.263	-	-	ENSMUST00000179857	10-438	-	547.153	75.4187906	203.915	509.787	OK
CUFF.944	-	-	CUFF.944	-	-	ENSMUST00000185899	1-302	-	547.3	75.43905287	105.437	382.21	OK
CUFF.2703	-	-	CUFF.2703	-	-	ENSMUST00000185956	2359-3373	-	548.021	75.53843449	371.669	586.845	OK
CUFF.857	-	-	CUFF.857	-	-	ENSMUST00000026420	1-348	-	548.569	75.61397003	148.622	411.57	OK
CUFF.2028	-	-	CUFF.2028	-	-	ENSMUST00000084097	230-577	-	548.569	75.61397003	148.622	411.57	OK
CUFF.1344	-	-	CUFF.1344	-	-	ENSMUST00000005051	58-1077	-	549.525	75.7457437	373.738	591.752	OK
CUFF.513	-	-	CUFF.513	-	-	ENSMUST00000032762	1-1532	-	549.755	75.77744658	419.769	621.88	OK
CUFF.1423	-	-	CUFF.1423	-	-	ENSMUST00000027232	13-512	-	549.943	75.80336023	246.451	532.653	OK
CUFF.2220	-	-	CUFF.2220	-	-	ENSMUST00000061856	Mar-70	-	550.262	75.84733074	458.296	593.373	OK
CUFF.1421	-	-	CUFF.1421	-	-	ENSMUST00000036374	0-621	-	550.774	75.91790409	293.857	549.385	OK
CUFF.1335	-	-	CUFF.1335	-	-	ENSMUST00000029405	438-754	-	551.089	75.96132324	125.54	389.175	OK
CUFF.2134	-	-	CUFF.2134	-	-	ENSMUST00000140679	2-385	-	551.132	75.9672503	176.084	476.463	OK
CUFF.874	-	-	CUFF.874	-	-	ENSMUST00000061444	23-384	-	551.428	76.00805052	164.837	439.565	OK
CUFF.117	-	-	CUFF.117	-	-	ENSMUST00000060366	1155-1447	-	551.594	76.03093172	108.687	393.99	OK
CUFF.1435	-	-	CUFF.1435	-	-	ENSMUST00000094151	28-336	-	551.928	76.0769698	115.921	386.403	OK
CUFF.2235	-	-	CUFF.2235	-	-	ENSMUST00000028800	29-534	-	552.155	76.10825916	251.379	573.458	OK
CUFF.293	-	-	CUFF.293	-	-	ENSMUST00000105572	2122-2397	-	552.259	76.12259437	86.5543	331.792	OK
CUFF.1996	-	-	CUFF.1996	-	-	ENSMUST00000136913	153-428	-	552.259	76.12259437	86.5543	331.792	OK
CUFF.537	-	-	CUFF.537	-	-	ENSMUST00000053766	52-318	-	553.13	76.24265177	74.569	357.931	OK
CUFF.2600	-	-	CUFF.2600	-	-	ENSMUST00000029644	8-331	-	554.093	76.37539032	135.102	417.587	OK
CUFF.607	-	-	CUFF.607	-	-	ENSMUST00000180095	18-722	-	554.55	76.43838255	321.198	591.68	OK
CUFF.27	-	-	CUFF.27	-	-	ENSMUST00000102979	23-306	-	555.32	76.54451825	84.1076	378.484	OK
CUFF.744	-	-	CUFF.744	-	-	ENSMUST00000003123	13-296	-	555.32	76.54451825	84.1076	378.484	OK
CUFF.1991	-	-	CUFF.1991	-	-	ENSMUST00000037489	575-858	-	555.32	76.54451825	84.1076	378.484	OK
CUFF.2704	-	-	CUFF.2704	-	-	ENSMUST00000109087	0-1181	-	555.852	76.61784838	396.371	594.557	OK
CUFF.1366	-	-	CUFF.1366	-	-	ENSMUST00000032194	451-758	-	556.634	76.72563814	116.299	387.662	OK
CUFF.1456	-	-	CUFF.1456	-	-	ENSMUST00000037941	9-711	-	556.773	76.74479771	322.113	593.366	OK
CUFF.605	-	-	CUFF.605	-	-	ENSMUST00000042990	360-659	-	557.13	76.79400608	106.142	384.766	OK
CUFF.1078	-	-	CUFF.1078	-	-	ENSMUST00000088419	21-295	-	558.08	76.92495273	86.8702	333.003	OK
CUFF.1488	-	-	CUFF.1488	-	-	ENSMUST00000112524	1625-1890	-	559.315	77.09518337	74.8504	359.282	OK
CUFF.1659	-	-	CUFF.1659	-	-	ENSMUST00000038539	88-353	-	559.315	77.09518337	74.8504	359.282	OK
CUFF.1474	-	-	CUFF.1474	-	-	ENSMUST00000163837	785-1083	-	562.159	77.48719628	106.499	386.057	OK
CUFF.2664	-	-	CUFF.2664	-	-	ENSMUST00000132945	1058-1371	-	564.695	77.83675491	126.744	392.905	OK
CUFF.1300	-	-	CUFF.1300	-	-	ENSMUST00000170953	4-439	-	564.87	77.86087666	218.873	501.584	OK
CUFF.445	-	-	CUFF.445	-	-	ENSMUST00000076813	486-750	-	565.612	77.96315288	75.134	360.643	OK
CUFF.2713	-	-	CUFF.2713	-	-	ENSMUST00000097957	298-562	-	565.612	77.96315288	75.134	360.643	OK
CUFF.850	-	-	CUFF.850	-	-	ENSMUST00000043931	2-443	-	567.302	78.19610008	224.891	521.747	OK
CUFF.2278	-	-	CUFF.2278	-	-	ENSMUST00000102696	0-615	-	568.434	78.35213335	303.175	574.097	OK
CUFF.1226	-	-	CUFF.1226	-	-	ENSMUST00000100171	1641-1968	-	569.065	78.43910949	133.449	424.61	OK
CUFF.2699	-	-	CUFF.2699	-	-	ENSMUST00000087871	2-1185	-	570.914	78.69397302	409.115	617.026	OK
CUFF.143	-	-	CUFF.143	-	-	ENSMUST00000004396	39-358	-	571.68	78.79955737	136.796	422.823	OK
CUFF.597	-	-	CUFF.597	-	-	ENSMUST00000070515	1-1661	-	571.876	78.82657373	444.503	630.908	OK
CUFF.1297	-	-	CUFF.1297	-	-	ENSMUST00000076961	0-515	-	572.618	78.92884995	261.904	539.214	OK
CUFF.706	-	-	CUFF.706	-	-	ENSMUST00000089430	24-379	-	572.643	78.93229591	167.623	446.994	OK
CUFF.2778	-	-	CUFF.2778	-	-	ENSMUST00000160180	10-400	-	573.118	78.99776924	193.268	478.083	OK
CUFF.2171	-	-	CUFF.2171	-	-	ENSMUST00000061280	2-328	-	573.381	79.03402078	133.858	425.913	OK
CUFF.168	-	-	CUFF.168	-	-	ENSMUST00000015800	Aug-33	-	573.717	79.08033455	459.562	634.732	OK
CUFF.2702	-	-	CUFF.2702	-	-	ENSMUST00000109084	5-1133	-	574.84	79.23512727	404.445	657.662	OK
CUFF.471	-	-	CUFF.471	-	-	ENSMUST00000154257	10-406	-	575.973	79.39129837	200.357	530.947	OK
CUFF.1454	-	-	CUFF.1454	-	-	ENSMUST00000167004	1-1353	-	576.711	79.49302324	428.397	630.859	OK
CUFF.2581	-	-	CUFF.2581	-	-	ENSMUST00000130606	126-388	-	578.547	79.74609487	75.7075	363.396	OK
CUFF.1427	-	-	CUFF.1427	-	-	ENSMUST00000067752	382-692	-	578.901	79.79488973	127.97	396.707	OK
CUFF.1462	-	-	CUFF.1462	-	-	ENSMUST00000051955	27-422	-	578.958	79.80274652	200.864	532.291	OK
CUFF.1342	-	-	CUFF.1342	-	-	ENSMUST00000048209	6-996	-	579.865	79.92776611	392.7	617.1	OK
CUFF.932	-	-	CUFF.932	-	-	ENSMUST00000170051	2-1416	-	579.944	79.93865536	434.863	650.892	OK
CUFF.2069	-	-	CUFF.2069	-	-	ENSMUST00000110371	10-914	-	583.095	80.37298471	381.787	636.312	OK
CUFF.2173	-	-	CUFF.2173	-	-	ENSMUST00000163666	4-1214	-	583.186	80.38552803	419.657	632.765	OK
CUFF.1590	-	-	CUFF.1590	-	-	ENSMUST00000068795	1-367	-	583.476	80.42550121	173.424	509.433	OK
CUFF.2697	-	-	CUFF.2697	-	-	ENSMUST00000080493	2363-3395	-	583.986	80.49579889	399.783	618.894	OK
CUFF.333	-	-	CUFF.333	-	-	ENSMUST00000038791	5-996	-	584.165	80.52047199	396.307	624.484	OK
CUFF.1391	-	-	CUFF.1391	-	-	ENSMUST00000021667	1-462	-	584.846	80.61434006	240.95	542.138	OK
CUFF.1761	-	-	CUFF.1761	-	-	ENSMUST00000076431	1034-1295	-	585.19	80.66175653	75.9976	364.788	OK
CUFF.2534	-	-	CUFF.2534	-	-	ENSMUST00000071564	52-313	-	585.19	80.66175653	75.9976	364.788	OK
CUFF.2740	-	-	CUFF.2740	-	-	ENSMUST00000031524	4-1229	-	586.272	80.81089787	424.234	644.447	OK
CUFF.1676	-	-	CUFF.1676	-	-	ENSMUST00000027810	2-1523	-	587.042	80.91703358	448.611	654.658	OK
CUFF.259	-	-	CUFF.259	-	-	ENSMUST00000091905	266-535	-	588.733	81.15011861	88.4849	339.192	OK
CUFF.496	-	-	CUFF.496	-	-	ENSMUST00000159634	214-483	-	588.733	81.15011861	88.4849	339.192	OK
CUFF.511	-	-	CUFF.511	-	-	ENSMUST00000178257	1152-1550	-	590.454	81.3873388	209.318	498.376	OK
CUFF.169	-	-	CUFF.169	-	-	ENSMUST00000117557	8-1864	-	590.468	81.38926854	470.235	649.779	OK
CUFF.2138	-	-	CUFF.2138	-	-	ENSMUST00000135446	18-375	-	591.103	81.47679603	166.684	466.715	OK
CUFF.241	-	-	CUFF.241	-	-	ENSMUST00000005606	9-1055	-	593.114	81.75398941	409.602	640.952	OK
CUFF.145	-	-	CUFF.145	-	-	ENSMUST00000024734	4-394	-	594.344	81.92353086	203.44	539.115	OK
CUFF.1858	-	-	CUFF.1858	-	-	ENSMUST00000049537	9-293	-	595.675	82.10699401	111.749	405.088	OK
CUFF.43	-	-	CUFF.43	-	-	ENSMUST00000179343	712-971	-	598.842	82.54352878	76.5844	367.605	OK
CUFF.2616	-	-	CUFF.2616	-	-	ENSMUST00000032841	136-449	-	599.988	82.70149179	139.418	430.928	OK
CUFF.1570	-	-	CUFF.1570	-	-	ENSMUST00000184744	616-984	-	600.552	82.77923274	183.262	495.884	OK
CUFF.1350	-	-	CUFF.1350	-	-	ENSMUST00000128231	43-326	-	601.597	82.92327406	112.143	406.52	OK
CUFF.1521	-	-	CUFF.1521	-	-	ENSMUST00000043739	0-790	-	601.73	82.94160659	371.599	612.637	OK
CUFF.2311	-	-	CUFF.2311	-	-	ENSMUST00000097464	Jan-40	-	602.039	82.98419871	514.224	651.165	OK
CUFF.473	-	-	CUFF.473	-	-	ENSMUST00000122290	0-354	-	602.526	83.05132609	168.096	470.67	OK
CUFF.711	-	-	CUFF.711	-	-	ENSMUST00000102844	44-457	-	605.124	83.40943071	220.927	518.697	OK
CUFF.1080	-	-	CUFF.1080	-	-	ENSMUST00000088419	482-740	-	605.856	83.51032855	76.8813	369.03	OK
CUFF.1426	-	-	CUFF.1426	-	-	ENSMUST00000067752	53-311	-	605.856	83.51032855	76.8813	369.03	OK
CUFF.119	-	-	CUFF.119	-	-	ENSMUST00000135949	0-746	-	606.656	83.62059941	366.928	611.546	OK
CUFF.1347	-	-	CUFF.1347	-	-	ENSMUST00000080861	0-366	-	607.787	83.77649484	184.263	498.594	OK
CUFF.2788	-	-	CUFF.2788	-	-	ENSMUST00000102476	7-346	-	608.456	83.86870885	163.832	444.687	OK
CUFF.2766	-	-	CUFF.2766	-	-	ENSMUST00000130436	2-276	-	608.815	83.9181929	86.8702	390.916	OK
CUFF.2522	-	-	CUFF.2522	-	-	ENSMUST00000150232	0-304	-	609.258	83.97925539	130.496	404.537	OK
