tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.3852	-	-	CUFF.3852	-	-	ENSCAFT00000014686	596-3383	ENSCAFT00000014686:596-3383	-	11.1812	9.34838	12.9469	OK	1.434833651
CUFF.5910	-	-	CUFF.5910	-	-	ENSCAFT00000017611	0-798	ENSCAFT00000017611:0-798	-	11.1828	6.69374	13.3875	OK	1.435038972
CUFF.7952	-	-	CUFF.7952	-	-	ENSCAFT00000023080	104-785	ENSCAFT00000023080:104-785	-	11.1833	6.08292	11.6856	OK	1.435103135
CUFF.2047	-	-	CUFF.2047	-	-	ENSCAFT00000019323	2872-3436	ENSCAFT00000019323:2872-3436	-	11.1842	5.21867	11.9836	OK	1.435218628
CUFF.5460	-	-	CUFF.5460	-	-	ENSCAFT00000022433	1310-1835	ENSCAFT00000022433:1310-1835	-	11.1846	4.98342	11.4203	OK	1.435269958
CUFF.13912	-	-	CUFF.13912	-	-	ENSCAFT00000004833	353-7798	ENSCAFT00000004833:353-7798	-	11.1848	10.235	12.1239	OK	1.435295623
CUFF.15091	-	-	CUFF.15091	-	-	ENSCAFT00000019660	315-633	ENSCAFT00000019660:315-633	-	11.1884	2.05684	9.25576	OK	1.435757595
CUFF.19243	-	-	CUFF.19243	-	-	ENSCAFT00000043082	8126-8444	ENSCAFT00000043082:8126-8444	-	11.1884	2.05684	9.25576	OK	1.435757595
CUFF.19052	-	-	CUFF.19052	-	-	ENSCAFT00000029708	0-1645	ENSCAFT00000029708:0-1645	-	11.1913	8.48242	12.7899	OK	1.436129739
CUFF.21030	-	-	CUFF.21030	-	-	ENSCAFT00000043026	45-891	ENSCAFT00000043026:45-891	-	11.1957	6.82938	12.499	OK	1.436694371
CUFF.15414	-	-	CUFF.15414	-	-	ENSCAFT00000022557	223-1215	ENSCAFT00000022557:223-1215	-	11.1965	7.36273	12.8573	OK	1.436797032
CUFF.6452	-	-	CUFF.6452	-	-	ENSCAFT00000009079	2-1247	ENSCAFT00000009079:2-1247	-	11.198	7.96797	12.6087	OK	1.43698952
CUFF.18536	-	-	CUFF.18536	-	-	ENSCAFT00000049309	15-452	ENSCAFT00000049309:15-452	-	11.198	3.9913	11.7244	OK	1.43698952
CUFF.7651	-	-	CUFF.7651	-	-	ENSCAFT00000031860	36-950	ENSCAFT00000031860:36-950	-	11.1982	7.0369	12.5233	OK	1.437015185
CUFF.8582	-	-	CUFF.8582	-	-	ENSCAFT00000047687	344-1287	ENSCAFT00000047687:344-1287	-	11.2013	7.1673	12.6006	OK	1.437412995
CUFF.6800	-	-	CUFF.6800	-	-	ENSCAFT00000043586	2-799	ENSCAFT00000043586:2-799	-	11.2017	6.70214	13.4043	OK	1.437464325
CUFF.6337	-	-	CUFF.6337	-	-	ENSCAFT00000030600	696-1269	ENSCAFT00000030600:696-1269	-	11.2068	5.32695	11.9856	OK	1.438118785
CUFF.21019	-	-	CUFF.21019	-	-	ENSCAFT00000010257	24-3593	ENSCAFT00000010257:24-3593	-	11.2069	9.65197	12.5537	OK	1.438131618
CUFF.16737	-	-	CUFF.16737	-	-	ENSCAFT00000044299	14-2561	ENSCAFT00000044299:14-2561	-	11.2099	9.20206	12.6689	OK	1.438516594
CUFF.9101	-	-	CUFF.9101	-	-	ENSCAFT00000006320	545-972	ENSCAFT00000006320:545-972	-	11.211	3.82947	10.7225	OK	1.438657752
CUFF.13600	-	-	CUFF.13600	-	-	ENSCAFT00000026672	3-1344	ENSCAFT00000026672:3-1344	-	11.2113	8.12918	12.3564	OK	1.43869625
CUFF.2777	-	-	CUFF.2777	-	-	ENSCAFT00000000260	61-1577	ENSCAFT00000000260:61-1577	-	11.2115	8.34131	13.6625	OK	1.438721915
CUFF.14519	-	-	CUFF.14519	-	-	ENSCAFT00000006727	2-Jan	ENSCAFT00000006727:1-4502	-	11.2116	9.88159	12.4731	OK	1.438734748
CUFF.19396	-	-	CUFF.19396	-	-	ENSCAFT00000015497	4-1092	ENSCAFT00000015497:4-1092	-	11.2137	7.61483	12.7248	OK	1.439004231
CUFF.20050	-	-	CUFF.20050	-	-	ENSCAFT00000046858	2673-3168	ENSCAFT00000046858:2673-3168	-	11.2137	4.62477	11.0113	OK	1.439004231
CUFF.3686	-	-	CUFF.3686	-	-	ENSCAFT00000043717	65-696	ENSCAFT00000043717:65-696	-	11.2163	5.70112	12.0933	OK	1.439337878
CUFF.18120	-	-	CUFF.18120	-	-	ENSCAFT00000024383	Feb-92	ENSCAFT00000024383:2-6192	-	11.2169	10.1263	12.2925	OK	1.439414873
CUFF.10624	-	-	CUFF.10624	-	-	ENSCAFT00000021799	4864-5192	ENSCAFT00000021799:4864-5192	-	11.2196	2.65884	9.63828	OK	1.439761352
CUFF.14753	-	-	CUFF.14753	-	-	ENSCAFT00000000592	2113-2441	ENSCAFT00000000592:2113-2441	-	11.2196	2.65884	9.63828	OK	1.439761352
CUFF.21543	-	-	CUFF.21543	-	-	ENSCAFT00000012392	0-1136	ENSCAFT00000012392:0-1136	-	11.221	7.77289	12.571	OK	1.439941008
CUFF.11103	-	-	CUFF.11103	-	-	ENSCAFT00000019031	38-659	ENSCAFT00000019031:38-659	-	11.2239	5.61738	13.6924	OK	1.440313152
CUFF.10745	-	-	CUFF.10745	-	-	ENSCAFT00000012173	232-785	ENSCAFT00000012173:232-785	-	11.2242	5.12535	11.6306	OK	1.44035165
CUFF.4445	-	-	CUFF.4445	-	-	ENSCAFT00000046063	923-2350	ENSCAFT00000046063:923-2350	-	11.2252	8.25041	12.9104	OK	1.440479975
CUFF.11236	-	-	CUFF.11236	-	-	ENSCAFT00000045514	2-1817	ENSCAFT00000045514:2-1817	-	11.2283	8.70897	12.7932	OK	1.440877784
CUFF.11468	-	-	CUFF.11468	-	-	ENSCAFT00000024456	3-1051	ENSCAFT00000024456:3-1051	-	11.2285	7.4894	12.8984	OK	1.44090345
CUFF.19673	-	-	CUFF.19673	-	-	ENSCAFT00000027437	1-1680	ENSCAFT00000027437:1-1680	-	11.2289	8.57036	13.0503	OK	1.44095478
CUFF.2141	-	-	CUFF.2141	-	-	ENSCAFT00000048204	368-675	ENSCAFT00000048204:368-675	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.6613	-	-	CUFF.6613	-	-	ENSCAFT00000008769	1730-2037	ENSCAFT00000008769:1730-2037	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.8765	-	-	CUFF.8765	-	-	ENSCAFT00000020722	2628-2935	ENSCAFT00000020722:2628-2935	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.14641	-	-	CUFF.14641	-	-	ENSCAFT00000031642	1737-2044	ENSCAFT00000031642:1737-2044	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.16344	-	-	CUFF.16344	-	-	ENSCAFT00000000055	1950-2257	ENSCAFT00000000055:1950-2257	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.19598	-	-	CUFF.19598	-	-	ENSCAFT00000003001	1874-2181	ENSCAFT00000003001:1874-2181	-	11.2292	2.13053	8.16705	OK	1.440993277
CUFF.2123	-	-	CUFF.2123	-	-	ENSCAFT00000044273	May-46	ENSCAFT00000044273:5-1946	-	11.2297	8.81759	13.1421	OK	1.44105744
CUFF.14889	-	-	CUFF.14889	-	-	ENSCAFT00000036686	1066-1677	ENSCAFT00000036686:1066-1677	-	11.2318	5.70932	13.0244	OK	1.441326924
CUFF.5155	-	-	CUFF.5155	-	-	ENSCAFT00000021328	16-1054	ENSCAFT00000021328:16-1054	-	11.2325	7.45653	12.8126	OK	1.441416752
CUFF.6827	-	-	CUFF.6827	-	-	ENSCAFT00000016810	16-1054	ENSCAFT00000016810:16-1054	-	11.2325	7.45653	12.8126	OK	1.441416752
CUFF.9433	-	-	CUFF.9433	-	-	ENSCAFT00000047858	2002-2340	ENSCAFT00000047858:2002-2340	-	11.235	2.58017	9.35313	OK	1.441737566
CUFF.17696	-	-	CUFF.17696	-	-	ENSCAFT00000007149	1448-1786	ENSCAFT00000007149:1448-1786	-	11.235	2.58017	9.35313	OK	1.441737566
CUFF.20101	-	-	CUFF.20101	-	-	ENSCAFT00000018913	495-833	ENSCAFT00000018913:495-833	-	11.235	2.58017	9.35313	OK	1.441737566
CUFF.4664	-	-	CUFF.4664	-	-	ENSCAFT00000025032	2-1845	ENSCAFT00000025032:2-1845	-	11.2361	8.75411	12.8946	OK	1.441878724
CUFF.20958	-	-	CUFF.20958	-	-	ENSCAFT00000015696	24-1799	ENSCAFT00000015696:24-1799	-	11.2367	8.65957	12.6516	OK	1.441955719
CUFF.20176	-	-	CUFF.20176	-	-	ENSCAFT00000042797	37-395	ENSCAFT00000042797:37-395	-	11.237	3.04504	9.43961	OK	1.441994217
CUFF.14081	-	-	CUFF.14081	-	-	ENSCAFT00000022766	0-407	ENSCAFT00000022766:0-407	-	11.2392	3.74981	10.1781	OK	1.442276533
CUFF.16109	-	-	CUFF.16109	-	-	ENSCAFT00000000126	0-1396	ENSCAFT00000000126:0-1396	-	11.2427	8.19935	12.7285	OK	1.442725672
CUFF.17089	-	-	CUFF.17089	-	-	ENSCAFT00000004048	Dec-84	ENSCAFT00000004048:12-2784	-	11.2465	9.39897	13.017	OK	1.443213309
CUFF.10781	-	-	CUFF.10781	-	-	ENSCAFT00000018801	94-1344	ENSCAFT00000018801:94-1344	-	11.2487	7.9361	12.7326	OK	1.443495626
CUFF.7394	-	-	CUFF.7394	-	-	ENSCAFT00000015640	Jan-41	ENSCAFT00000015640:1-3441	-	11.2494	9.63365	12.5174	OK	1.443585454
CUFF.236	-	-	CUFF.236	-	-	ENSCAFT00000010955	450-746	ENSCAFT00000010955:450-746	-	11.2495	1.84142	8.83884	OK	1.443598286
CUFF.3440	-	-	CUFF.3440	-	-	ENSCAFT00000043078	3310-3606	ENSCAFT00000043078:3310-3606	-	11.2495	1.84142	8.83884	OK	1.443598286
CUFF.7434	-	-	CUFF.7434	-	-	ENSCAFT00000008870	52-924	ENSCAFT00000008870:52-924	-	11.2495	7.00079	12.6264	OK	1.443598286
CUFF.19634	-	-	CUFF.19634	-	-	ENSCAFT00000006891	2535-2831	ENSCAFT00000006891:2535-2831	-	11.2495	1.84142	8.83884	OK	1.443598286
CUFF.21123	-	-	CUFF.21123	-	-	ENSCAFT00000046647	33-329	ENSCAFT00000046647:33-329	-	11.2495	1.84142	8.83884	OK	1.443598286
CUFF.21600	-	-	CUFF.21600	-	-	ENSCAFT00000016261	2485-2781	ENSCAFT00000016261:2485-2781	-	11.2495	1.84142	8.83884	OK	1.443598286
CUFF.11166	-	-	CUFF.11166	-	-	ENSCAFT00000043718	7156-7621	ENSCAFT00000043718:7156-7621	-	11.2496	4.45427	11.0184	OK	1.443611119
CUFF.6286	-	-	CUFF.6286	-	-	ENSCAFT00000009678	89-990	ENSCAFT00000009678:89-990	-	11.2506	7.01744	13.6719	OK	1.443739444
CUFF.12263	-	-	CUFF.12263	-	-	ENSCAFT00000047381	6-1604	ENSCAFT00000047381:6-1604	-	11.2558	8.52725	12.9614	OK	1.444406737
CUFF.5937	-	-	CUFF.5937	-	-	ENSCAFT00000048214	13-1146	ENSCAFT00000048214:13-1146	-	11.2572	7.79347	12.6042	OK	1.444586393
CUFF.383	-	-	CUFF.383	-	-	ENSCAFT00000027173	0-1772	ENSCAFT00000027173:0-1772	-	11.2582	8.67423	12.673	OK	1.444714718
CUFF.13039	-	-	CUFF.13039	-	-	ENSCAFT00000044046	15-1351	ENSCAFT00000044046:15-1351	-	11.2608	8.1596	12.4026	OK	1.445048365
CUFF.99	-	-	CUFF.99	-	-	ENSCAFT00000048879	2-699	ENSCAFT00000048879:2-699	-	11.2625	6.25609	12.1994	OK	1.445266518
CUFF.19636	-	-	CUFF.19636	-	-	ENSCAFT00000029949	2-1241	ENSCAFT00000029949:2-1241	-	11.2629	8.00655	12.6697	OK	1.445317848
CUFF.11234	-	-	CUFF.11234	-	-	ENSCAFT00000031016	19-803	ENSCAFT00000031016:19-803	-	11.2647	6.67422	12.9313	OK	1.445548834
CUFF.14565	-	-	CUFF.14565	-	-	ENSCAFT00000023672	216-700	ENSCAFT00000023672:216-700	-	11.2648	4.72987	11.2616	OK	1.445561667
CUFF.18214	-	-	CUFF.18214	-	-	ENSCAFT00000002003	235-719	ENSCAFT00000002003:235-719	-	11.2648	4.72987	11.2616	OK	1.445561667
CUFF.3815	-	-	CUFF.3815	-	-	ENSCAFT00000044738	4-517	ENSCAFT00000044738:4-517	-	11.266	4.88749	11.475	OK	1.445715658
CUFF.10055	-	-	CUFF.10055	-	-	ENSCAFT00000032018	441-954	ENSCAFT00000032018:441-954	-	11.266	4.88749	11.475	OK	1.445715658
CUFF.3960	-	-	CUFF.3960	-	-	ENSCAFT00000014067	374-916	ENSCAFT00000014067:374-916	-	11.2669	5.02824	11.4644	OK	1.445831151
CUFF.7291	-	-	CUFF.7291	-	-	ENSCAFT00000020385	1009-1609	ENSCAFT00000020385:1009-1609	-	11.2684	5.6323	12.173	OK	1.446023639
CUFF.17421	-	-	CUFF.17421	-	-	ENSCAFT00000016792	Aug-33	ENSCAFT00000016792:8-2233	-	11.2698	9.06395	12.8855	OK	1.446203295
CUFF.17047	-	-	CUFF.17047	-	-	ENSCAFT00000020974	0-2302	ENSCAFT00000020974:0-2302	-	11.2719	9.13961	13.0701	OK	1.446472778
CUFF.16656	-	-	CUFF.16656	-	-	ENSCAFT00000006708	345-1467	ENSCAFT00000006708:345-1467	-	11.2734	7.77271	12.825	OK	1.446665267
CUFF.18287	-	-	CUFF.18287	-	-	ENSCAFT00000000517	Jan-48	ENSCAFT00000000517:1-5048	-	11.2756	10.0221	12.4413	OK	1.446947583
CUFF.10346	-	-	CUFF.10346	-	-	ENSCAFT00000010853	Dec-00	ENSCAFT00000010853:12-2400	-	11.2773	9.17566	13.3298	OK	1.447165736
CUFF.12024	-	-	CUFF.12024	-	-	ENSCAFT00000002163	2-1259	ENSCAFT00000002163:2-1259	-	11.2774	7.97863	12.7485	OK	1.447178569
CUFF.6391	-	-	CUFF.6391	-	-	ENSCAFT00000045467	3857-4273	ENSCAFT00000045467:3857-4273	-	11.2775	3.93073	10.482	OK	1.447191402
CUFF.6611	-	-	CUFF.6611	-	-	ENSCAFT00000008769	23-340	ENSCAFT00000008769:23-340	-	11.2781	2.06332	9.28496	OK	1.447268397
CUFF.7456	-	-	CUFF.7456	-	-	ENSCAFT00000048066	559-876	ENSCAFT00000048066:559-876	-	11.2781	2.06332	9.28496	OK	1.447268397
CUFF.20122	-	-	CUFF.20122	-	-	ENSCAFT00000015552	10-1750	ENSCAFT00000015552:10-1750	-	11.2798	8.70846	12.5928	OK	1.44748655
CUFF.18097	-	-	CUFF.18097	-	-	ENSCAFT00000044413	75-2095	ENSCAFT00000044413:75-2095	-	11.2814	8.90447	12.898	OK	1.447691871
CUFF.6693	-	-	CUFF.6693	-	-	ENSCAFT00000018538	0-4126	ENSCAFT00000018538:0-4126	-	11.283	9.85497	12.5235	OK	1.447897192
CUFF.12606	-	-	CUFF.12606	-	-	ENSCAFT00000043225	21-398	ENSCAFT00000043225:21-398	-	11.2838	3.18073	10.1205	OK	1.447999852
CUFF.3157	-	-	CUFF.3157	-	-	ENSCAFT00000015519	25-740	ENSCAFT00000015519:25-740	-	11.2924	6.25106	12.3496	OK	1.449103452
CUFF.16174	-	-	CUFF.16174	-	-	ENSCAFT00000008379	1649-2837	ENSCAFT00000008379:1649-2837	-	11.2927	7.89146	13.0301	OK	1.44914195
CUFF.21223	-	-	CUFF.21223	-	-	ENSCAFT00000007834	21-958	ENSCAFT00000007834:21-958	-	11.2929	7.2132	12.6813	OK	1.449167615
CUFF.10310	-	-	CUFF.10310	-	-	ENSCAFT00000047924	11-Mar	ENSCAFT00000047924:3-8811	-	11.3008	10.4458	12.1661	OK	1.450181387
CUFF.16271	-	-	CUFF.16271	-	-	ENSCAFT00000002334	0-1901	ENSCAFT00000002334:0-1901	-	11.3017	8.83109	13.1893	OK	1.45029688
CUFF.6970	-	-	CUFF.6970	-	-	ENSCAFT00000017517	23-2493	ENSCAFT00000017517:23-2493	-	11.3021	9.26825	13.3286	OK	1.45034821
CUFF.16419	-	-	CUFF.16419	-	-	ENSCAFT00000017824	1-783	ENSCAFT00000017824:1-783	-	11.3036	6.69129	12.9644	OK	1.450540698
CUFF.5417	-	-	CUFF.5417	-	-	ENSCAFT00000049417	391-718	ENSCAFT00000049417:391-718	-	11.3043	2.66697	9.66776	OK	1.450630526
CUFF.11847	-	-	CUFF.11847	-	-	ENSCAFT00000039159	4080-4407	ENSCAFT00000039159:4080-4407	-	11.3043	2.66697	9.66776	OK	1.450630526
CUFF.17189	-	-	CUFF.17189	-	-	ENSCAFT00000043374	257-584	ENSCAFT00000043374:257-584	-	11.3043	2.66697	9.66776	OK	1.450630526
CUFF.18363	-	-	CUFF.18363	-	-	ENSCAFT00000045837	2251-2578	ENSCAFT00000045837:2251-2578	-	11.3043	2.66697	9.66776	OK	1.450630526
CUFF.6714	-	-	CUFF.6714	-	-	ENSCAFT00000047230	0-454	ENSCAFT00000047230:0-454	-	11.3083	4.32207	10.5651	OK	1.451143828
CUFF.19573	-	-	CUFF.19573	-	-	ENSCAFT00000047650	9-569	ENSCAFT00000047650:9-569	-	11.3096	5.25595	12.0692	OK	1.451310652
CUFF.13762	-	-	CUFF.13762	-	-	ENSCAFT00000050108	612-2878	ENSCAFT00000050108:612-2878	-	11.3101	9.14049	13.0372	OK	1.451374814
CUFF.2569	-	-	CUFF.2569	-	-	ENSCAFT00000045031	23-689	ENSCAFT00000045031:23-689	-	11.3103	6.05624	11.4578	OK	1.45140048
CUFF.8558	-	-	CUFF.8558	-	-	ENSCAFT00000032345	18-443	ENSCAFT00000032345:18-443	-	11.3121	3.84749	10.773	OK	1.451631466
CUFF.11438	-	-	CUFF.11438	-	-	ENSCAFT00000009602	58-454	ENSCAFT00000009602:58-454	-	11.3122	3.57869	9.91021	OK	1.451644298
CUFF.12385	-	-	CUFF.12385	-	-	ENSCAFT00000026749	105-1590	ENSCAFT00000026749:105-1590	-	11.3126	8.44203	13.5807	OK	1.451695628
CUFF.19379	-	-	CUFF.19379	-	-	ENSCAFT00000023019	10-1071	ENSCAFT00000023019:10-1071	-	11.3126	7.60312	12.5349	OK	1.451695628
CUFF.12494	-	-	CUFF.12494	-	-	ENSCAFT00000043277	21-600	ENSCAFT00000043277:21-600	-	11.318	5.46003	12.8028	OK	1.452388586
CUFF.1366	-	-	CUFF.1366	-	-	ENSCAFT00000005200	9-713	ENSCAFT00000005200:9-713	-	11.3228	6.34873	12.5426	OK	1.453004549
CUFF.17508	-	-	CUFF.17508	-	-	ENSCAFT00000035160	50-571	ENSCAFT00000035160:50-571	-	11.3254	5.02168	11.508	OK	1.453338195
CUFF.5568	-	-	CUFF.5568	-	-	ENSCAFT00000044080	4-390	ENSCAFT00000044080:4-390	-	11.3303	3.38898	10.4494	OK	1.453966991
CUFF.3659	-	-	CUFF.3659	-	-	ENSCAFT00000031668	23-2237	ENSCAFT00000031668:23-2237	-	11.3315	9.10898	12.9495	OK	1.454120981
CUFF.4173	-	-	CUFF.4173	-	-	ENSCAFT00000027134	445-7142	ENSCAFT00000027134:445-7142	-	11.3316	10.3038	12.306	OK	1.454133814
CUFF.1577	-	-	CUFF.1577	-	-	ENSCAFT00000019878	61-1361	ENSCAFT00000019878:61-1361	-	11.3323	8.134	12.9138	OK	1.454223642
CUFF.6180	-	-	CUFF.6180	-	-	ENSCAFT00000044606	18-2049	ENSCAFT00000044606:18-2049	-	11.3328	8.96359	13.0428	OK	1.454287804
CUFF.13562	-	-	CUFF.13562	-	-	ENSCAFT00000045903	6-1854	ENSCAFT00000045903:6-1854	-	11.3345	8.8484	13.0366	OK	1.454505958
CUFF.16859	-	-	CUFF.16859	-	-	ENSCAFT00000032091	44-1690	ENSCAFT00000032091:44-1690	-	11.3347	8.60972	13.047	OK	1.454531623
CUFF.7076	-	-	CUFF.7076	-	-	ENSCAFT00000030845	211-1328	ENSCAFT00000030845:211-1328	-	11.3351	7.80751	12.8824	OK	1.454582953
CUFF.3518	-	-	CUFF.3518	-	-	ENSCAFT00000046254	0-3597	ENSCAFT00000046254:0-3597	-	11.3393	9.78899	12.7287	OK	1.455121921
CUFF.5765	-	-	CUFF.5765	-	-	ENSCAFT00000023878	27-Jan	ENSCAFT00000023878:1-2127	-	11.3399	9.07581	13.2804	OK	1.455198916
CUFF.15958	-	-	CUFF.15958	-	-	ENSCAFT00000019009	4-1601	ENSCAFT00000019009:4-1601	-	11.3421	8.60085	12.9013	OK	1.455481232
CUFF.19784	-	-	CUFF.19784	-	-	ENSCAFT00000018473	1462-1896	ENSCAFT00000018473:1462-1896	-	11.3436	4.01889	11.8055	OK	1.45567372
CUFF.21153	-	-	CUFF.21153	-	-	ENSCAFT00000009440	8-1595	ENSCAFT00000009440:8-1595	-	11.3453	8.58635	13.0513	OK	1.455891874
CUFF.14497	-	-	CUFF.14497	-	-	ENSCAFT00000025730	Feb-72	ENSCAFT00000025730:2-3472	-	11.3463	9.73885	12.6605	OK	1.456020199
CUFF.17151	-	-	CUFF.17151	-	-	ENSCAFT00000014246	0-1116	ENSCAFT00000014246:0-1116	-	11.3475	7.8145	12.8939	OK	1.45617419
CUFF.19939	-	-	CUFF.19939	-	-	ENSCAFT00000020300	8016-8392	ENSCAFT00000020300:8016-8392	-	11.3482	3.18919	10.1474	OK	1.456264018
CUFF.10354	-	-	CUFF.10354	-	-	ENSCAFT00000030259	54-920	ENSCAFT00000030259:54-920	-	11.3513	7.0493	12.7139	OK	1.456661827
CUFF.15967	-	-	CUFF.15967	-	-	ENSCAFT00000021390	0-866	ENSCAFT00000021390:0-866	-	11.3513	7.0493	12.7139	OK	1.456661827
CUFF.17007	-	-	CUFF.17007	-	-	ENSCAFT00000009280	5529-5824	ENSCAFT00000009280:5529-5824	-	11.3531	1.84767	8.8688	OK	1.456892813
CUFF.19259	-	-	CUFF.19259	-	-	ENSCAFT00000024605	445-740	ENSCAFT00000024605:445-740	-	11.3531	1.84767	8.8688	OK	1.456892813
CUFF.14351	-	-	CUFF.14351	-	-	ENSCAFT00000032035	55-700	ENSCAFT00000032035:55-700	-	11.3544	5.9154	12.6759	OK	1.457059636
CUFF.19374	-	-	CUFF.19374	-	-	ENSCAFT00000028474	205-1570	ENSCAFT00000028474:205-1570	-	11.3551	8.22584	12.6981	OK	1.457149464
CUFF.16523	-	-	CUFF.16523	-	-	ENSCAFT00000015825	Oct-99	ENSCAFT00000015825:10-1999	-	11.3552	8.98845	12.9346	OK	1.457162297
CUFF.1527	-	-	CUFF.1527	-	-	ENSCAFT00000018944	33-3961	ENSCAFT00000018944:33-3961	-	11.3559	9.87994	12.5164	OK	1.457252125
CUFF.7019	-	-	CUFF.7019	-	-	ENSCAFT00000032283	120-1264	ENSCAFT00000032283:120-1264	-	11.3574	7.81382	12.9595	OK	1.457444613
CUFF.7384	-	-	CUFF.7384	-	-	ENSCAFT00000009039	8-720	ENSCAFT00000009039:8-720	-	11.359	6.27739	12.4017	OK	1.457649934
CUFF.16917	-	-	CUFF.16917	-	-	ENSCAFT00000001213	1-1260	ENSCAFT00000001213:1-1260	-	11.3593	8.05254	12.9014	OK	1.457688432
CUFF.23	-	-	CUFF.23	-	-	ENSCAFT00000043243	Nov-54	ENSCAFT00000043243:11-4254	-	11.361	9.9686	12.6663	OK	1.457906585
CUFF.7027	-	-	CUFF.7027	-	-	ENSCAFT00000029825	1-1327	ENSCAFT00000029825:1-1327	-	11.3611	8.22114	12.4961	OK	1.457919418
CUFF.4715	-	-	CUFF.4715	-	-	ENSCAFT00000031743	4189-4613	ENSCAFT00000031743:4189-4613	-	11.3633	3.85657	10.7984	OK	1.458201734
CUFF.9949	-	-	CUFF.9949	-	-	ENSCAFT00000016467	30-Apr	ENSCAFT00000016467:4-2030	-	11.3639	8.98571	13.075	OK	1.458278729
CUFF.18183	-	-	CUFF.18183	-	-	ENSCAFT00000028985	23-1224	ENSCAFT00000028985:23-1224	-	11.3641	7.98758	12.9798	OK	1.458304394
CUFF.20846	-	-	CUFF.20846	-	-	ENSCAFT00000026601	0-750	ENSCAFT00000026601:0-750	-	11.3671	6.54074	12.064	OK	1.458689371
CUFF.5558	-	-	CUFF.5558	-	-	ENSCAFT00000048556	28-567	ENSCAFT00000048556:28-567	-	11.3676	5.05623	11.5282	OK	1.458753534
CUFF.7607	-	-	CUFF.7607	-	-	ENSCAFT00000024296	14-927	ENSCAFT00000024296:14-927	-	11.3676	7.16401	12.537	OK	1.458753534
CUFF.14829	-	-	CUFF.14829	-	-	ENSCAFT00000049748	7-1265	ENSCAFT00000049748:7-1265	-	11.3701	8.05894	12.9116	OK	1.459074348
CUFF.10660	-	-	CUFF.10660	-	-	ENSCAFT00000035707	4-1137	ENSCAFT00000035707:4-1137	-	11.3745	7.88968	12.8929	OK	1.45963898
CUFF.15843	-	-	CUFF.15843	-	-	ENSCAFT00000007662	29-951	ENSCAFT00000007662:29-951	-	11.3769	7.21231	12.7693	OK	1.459946961
CUFF.14724	-	-	CUFF.14724	-	-	ENSCAFT00000028601	1707-2284	ENSCAFT00000028601:1707-2284	-	11.3786	5.47896	12.8472	OK	1.460165115
CUFF.7622	-	-	CUFF.7622	-	-	ENSCAFT00000044131	Sep-89	ENSCAFT00000044131:9-4389	-	11.3798	10.0052	12.743	OK	1.460319105
CUFF.593	-	-	CUFF.593	-	-	ENSCAFT00000019116	1695-2051	ENSCAFT00000019116:1695-2051	-	11.3802	3.06214	9.49265	OK	1.460370436
CUFF.3008	-	-	CUFF.3008	-	-	ENSCAFT00000035765	1896-2252	ENSCAFT00000035765:1896-2252	-	11.3802	3.06214	9.49265	OK	1.460370436
CUFF.10929	-	-	CUFF.10929	-	-	ENSCAFT00000020298	1339-1695	ENSCAFT00000020298:1339-1695	-	11.3802	3.06214	9.49265	OK	1.460370436
CUFF.16637	-	-	CUFF.16637	-	-	ENSCAFT00000008423	521-877	ENSCAFT00000008423:521-877	-	11.3802	3.06214	9.49265	OK	1.460370436
CUFF.16558	-	-	CUFF.16558	-	-	ENSCAFT00000047363	3-Jun	ENSCAFT00000047363:6-6903	-	11.3839	10.3686	12.3759	OK	1.46084524
CUFF.19538	-	-	CUFF.19538	-	-	ENSCAFT00000013396	58-1257	ENSCAFT00000013396:58-1257	-	11.3869	8.0009	13.0015	OK	1.461230217
CUFF.3517	-	-	CUFF.3517	-	-	ENSCAFT00000007084	1254-3439	ENSCAFT00000007084:1254-3439	-	11.3873	9.13009	12.9218	OK	1.461281547
CUFF.4078	-	-	CUFF.4078	-	-	ENSCAFT00000043049	0-615	ENSCAFT00000043049:0-615	-	11.3875	5.67219	13.826	OK	1.461307212
CUFF.5681	-	-	CUFF.5681	-	-	ENSCAFT00000014109	6-1607	ENSCAFT00000014109:6-1607	-	11.3876	8.64745	12.9371	OK	1.461320045
CUFF.6169	-	-	CUFF.6169	-	-	ENSCAFT00000021663	0-1151	ENSCAFT00000021663:0-1151	-	11.3885	7.86101	13.0701	OK	1.461435538
CUFF.3235	-	-	CUFF.3235	-	-	ENSCAFT00000028225	151-4901	ENSCAFT00000028225:151-4901	-	11.3888	10.075	12.6454	OK	1.461474035
CUFF.16700	-	-	CUFF.16700	-	-	ENSCAFT00000047520	3628-3954	ENSCAFT00000047520:3628-3954	-	11.3901	2.67515	9.69742	OK	1.461640859
CUFF.21236	-	-	CUFF.21236	-	-	ENSCAFT00000046677	859-1185	ENSCAFT00000046677:859-1185	-	11.3901	2.67515	9.69742	OK	1.461640859
